dish_id,total_grams,total_calories,total_fat,total_carbohydrates,total_protein,number_of_ingredients,calories_per_100g,fat_per_100g,carbohydrates_per_100g,protein_per_100g
dish_1560526490,170.000003,141.672766609,8.344129684999999,16.851250838,2.3380246810000003,15,83.33692006405437,4.908311492794502,9.9125003180147,1.3753086116122013
dish_1560526514,224.000003,183.252766609,8.398129685,26.031250838000002,3.4180246810000003,16,81.80926971192942,3.7491649877343978,11.621093968467493,1.5259038550102164
dish_1560526530,242.000003,245.28076660899998,13.312129684999999,26.787250838,6.8920246810000005,17,101.35568742492949,5.500879966931239,11.069111779308532,2.84794404775276
dish_1560526552,319.000003,359.240766609,21.782129685,28.019250837999998,14.592024681000002,18,112.61465931992483,6.828253755533664,8.783464129936073,4.5743023648184735
dish_1560527070,69.0,53.13,0.069,11.73,1.38,1,77.0,0.1,17.0,1.9999999999999998
dish_1560527105,104.000002,92.725296734,3.845912049,12.959575174000001,2.1264379489999996,10,89.15893745271273,3.6979922836924564,12.461129735362892,2.0446518347182336
dish_1560527140,138.000002,276.665296734,18.125912049,13.435575174,14.706437949,11,200.48209617707107,13.134718685728716,9.735923898030089,10.656838939031319
dish_1560527168,219.000002,322.835296734,18.368912049,24.775575174,15.273437949,12,147.41337615786873,8.38763099600337,11.31304792134203,6.974172515760982
dish_1560527191,318.000002,663.989296734,45.395912049,28.933575174,34.380437949,13,208.80166432640465,14.275443950783373,9.098608488059066,10.811458406531708
dish_1560527225,503.000002,937.789296734,65.745912049,31.893575174,52.880437949,14,186.43922326147427,13.070757810653049,6.340670983536099,10.513009490803142
dish_1560527745,149.0,87.761,0.596,5.364,14.9,1,58.9,0.4,3.5999999999999996,10.0
dish_1560527950,77.0,23.1,0.154,5.852,0.462,1,30.000000000000004,0.2,7.6,0.6
dish_1560529804,51.0,15.3,0.102,3.876,0.306,1,30.0,0.2,7.6,0.6
dish_1560529825,117.0,52.92,0.3,13.116,0.768,2,45.230769230769226,0.2564102564102564,11.21025641025641,0.6564102564102564
dish_1560529844,168.0,91.67999999999999,0.3,22.296,1.278,3,54.57142857142857,0.17857142857142858,13.27142857142857,0.7607142857142858
dish_1560539314,157.999997,165.738339754,18.348403927,6.32758636,20.611413122,12,104.89768538033579,11.612914098346469,4.004801569711422,13.04519842617465
dish_1560539340,227.999997,196.538339754,19.818403927000002,9.33758636,22.851413122,13,86.20102734211878,8.692282538494945,4.095432667922359,10.022549746787936
dish_1560539368,313.999992,238.814511684,20.835884433,17.820640744,23.615504267,14,76.0555789071485,6.635632154092538,5.675363438862762,7.520861423142964
dish_1560539396,416.999992,384.04451168400004,27.839884432999998,36.360640744,25.778504267,15,92.09700696684907,6.67623140697806,8.719578283349223,6.181895626271379
dish_1560541680,77.00000299999999,95.05257957799999,9.032267773,3.100251101,1.847884026,9,123.44490373331544,11.730217429991528,4.026299974300001,2.399849290914963
dish_1560541706,140.000003,110.802579578,9.221267773,6.250251101,2.981884026,10,79.14469800261362,6.5866196967152915,4.4644649764757505,2.12991711578749
dish_1560541760,372.000006,465.583755108,16.740324498,13.392922492999999,63.606737509999995,19,125.156921397469,4.500087158063111,3.6002479239207323,17.098585076366906
dish_1560541793,462.000008,509.826270808,17.805130574,22.270538129,64.406367824,20,110.35200475754105,3.853924299932047,4.820462715013632,13.940772014878409
dish_1560543465,77.0,33.88,1.617,3.311,2.464,1,44.00000000000001,2.1,4.3,3.2
dish_1560543505,172.0,66.18,2.282,9.771,3.129,2,38.47674418604651,1.3267441860465117,5.680813953488373,1.8191860465116279
dish_1560543525,187.0,83.43,3.887,10.716000000000001,3.249,3,44.61497326203209,2.078609625668449,5.73048128342246,1.737433155080214
dish_1560543557,191.0,87.87,3.923,11.636,3.3529999999999998,4,46.00523560209424,2.053926701570681,6.092146596858639,1.7554973821989526
dish_1560543583,350.0,254.65731820000002,22.387533427,18.003634214999998,24.094865692,16,72.75923377142858,6.396438122,5.143895489999999,6.884247340571428
dish_1560543605,500.999997,485.57091866,27.281401392,22.652527866,63.55328296900001,25,96.92034362626953,5.4453895320083205,4.521462674978818,12.685286097716286
dish_1560543625,553.999997,560.30091866,30.885401392000002,32.192527866,64.66628296900001,26,101.13735048630335,5.5749822309114565,5.8109256390483335,11.672614317541234
dish_1560543682,86.0,121.26,5.848,15.48,1.806,1,141.0,6.800000000000001,18.0,2.1
dish_1560543704,161.0,140.01,6.0729999999999995,19.23,3.156,2,86.96273291925465,3.7720496894409936,11.944099378881988,1.960248447204969
dish_1560543729,213.000003,219.52992033,7.758306001,20.830943708,16.744329164,14,103.06568884414524,3.6423971322667072,9.779785640660297,7.8611872902180195
dish_1560543755,263.999999,257.92492566,8.887801848,27.355256517,17.404502615,19,97.69883584734407,3.36659162184315,10.36183962902212,6.592614651865963
dish_1560787696,7.0,37.87,2.94,0.098,2.59,1,540.9999999999999,42.0,1.4000000000000001,37.0
dish_1560787754,68.0,72.64,3.1229999999999998,8.638,3.017,2,106.82352941176472,4.592647058823529,12.702941176470588,4.436764705882353
dish_1560787781,97.0,108.62899999999999,3.181,17.164,3.481,3,111.98865979381442,3.279381443298969,17.694845360824743,3.5886597938144327
dish_1560787817,165.000002,292.22900500000003,8.621000030000001,44.56800098,9.818600201999999,5,177.10848573201838,5.224848439698808,27.010909357443524,5.950666716961615
dish_1560788338,121.0,71.269,0.484,4.356,12.1,1,58.900000000000006,0.4,3.5999999999999996,10.0
dish_1560788349,134.0,78.926,0.536,4.824,13.4,1,58.9,0.4,3.5999999999999996,10.0
dish_1560788384,242.0,111.19900000000001,0.847,14.036,12.947,2,45.95000000000001,0.35000000000000003,5.8,5.35
dish_1560798656,108.0,287.172,10.152,36.18,12.096,1,265.90000000000003,9.399999999999999,33.5,11.200000000000001
dish_1560798707,139.0,298.02200000000005,10.276,38.35,12.84,2,214.40431654676263,7.392805755395683,27.58992805755396,9.237410071942447
dish_1560798744,220.0,357.15200000000004,14.164,39.889,19.32,3,162.3418181818182,6.438181818181818,18.131363636363638,8.781818181818183
dish_1560798785,310.0,379.65200000000004,14.434,44.388999999999996,20.94,4,122.46838709677421,4.656129032258064,14.319032258064516,6.75483870967742
dish_1560798815,340.999998,404.963844008,15.423537569999999,46.987759282,22.861873542,8,118.75772621206877,4.52303157198259,13.77940162979121,6.704361781843765
dish_1560798854,371.999998,455.5067145080001,19.443831159,50.67368853799999,23.491777599000002,16,122.44804219273142,5.226836361165786,13.621959357644942,6.314994012177387
dish_1560798928,398.999998,485.03823162400005,21.990239315,52.308962991,23.906651935,23,121.56346718177178,5.511338201811219,13.11001585293241,5.991642119005725
dish_1560798960,428.999997,493.720845934,22.374949597,53.315128187,24.172989781000002,24,115.08644507846,5.215606003139436,12.427768895065983,5.634729592084357
dish_1560799113,37.0,98.42,3.589,12.21,4.07,1,266.0,9.700000000000001,33.0,11.000000000000002
dish_1560799277,73.0,111.02,3.733,14.73,4.934,2,152.08219178082192,5.1136986301369864,20.17808219178082,6.758904109589041
dish_1560799368,53.000001999999995,108.403077857,6.012894407999999,1.962151239,10.82052861,10,204.53410144588298,11.345083360562892,3.7021720093519996,20.41609094656261
dish_1560799407,122.000007,220.90174013700002,14.961290709999998,10.166318083,12.222573480000001,16,181.06698972320552,12.263352337348636,8.333047130890739,10.01850227762692
dish_1560799558,74.0,196.84,7.178,24.42,8.14,1,266.0,9.700000000000001,33.0,11.000000000000002
dish_1560799590,162.999999,298.019368599,16.460996046,28.491785134,9.947557618000001,9,182.833969587325,10.098770642323746,17.47962288883204,6.102796122103045
dish_1560799615,282.999994,332.749816794,17.999836171,32.516445884,11.012908993,10,117.57944305610127,6.360366273011298,11.489910449962764,3.8914873591834773
dish_1560799647,473.999992,723.409950741,39.668945312,39.587592477,50.00764451199999,17,152.618135643555,8.368975945467948,8.351812899819627,10.550136151057147
dish_1560800836,170.0,479.4,20.4,54.4,20.4,1,282.0,12.0,32.0,12.0
dish_1560800918,39.999999,70.825641386,3.925040772,7.729096011,1.983561632,8,177.0641078916027,9.812602175315053,19.32274051056851,4.958904203972605
dish_1560800951,167.999999,102.825641386,4.309040772,14.129096011,4.287561632,9,61.20573928455797,2.5649052366958647,8.410176247084381,2.55212003423881
dish_1560800988,229.999997,314.865634546,5.115040746,61.249094490999994,11.727561392,9,136.8981037621492,2.2239307881382278,26.63004143039184,5.098939802160085
dish_1560801020,249.999998,346.33997224200004,5.898490917,61.69098358,17.0953645,16,138.53599000508794,2.359396385675171,24.67639362941115,6.838145854705166
dish_1560801041,291.999997,432.244287692,10.66342523,63.245895377,25.670122835,22,148.02886716878973,3.651857992998541,21.65955343383103,8.791138047511692
dish_1560801773,54.0,13.5,0.162,2.7,0.972,1,25.0,0.3,5.0,1.7999999999999998
dish_1560801797,95.999999,25.65565658,0.700593996,4.108631288,1.344872988,4,26.724642549215023,0.7297854201019315,4.279824302914836,1.400909377092806
dish_1560801829,177.999999,256.89565658000004,10.540593996,30.348631287999996,11.184872987999999,5,144.32340338383935,5.921682053492596,17.049792954212318,6.283636545413687
dish_1560801859,261.999996,428.704295969,20.070463535,33.458455258,28.334389451,13,163.62759637942895,7.660482382221104,12.770402965196991,10.81465262732294
dish_1560801883,314.999995,512.111273463,22.146604908,34.629461488,42.559066742000006,19,162.57501002912713,7.030668336359815,10.993480011959997,13.510815053187542
dish_1560802006,43.999998,35.92649006,1.404504961,3.688561901,2.7278205640000004,4,81.65111748414171,3.192056874638949,8.383095610595255,6.19959247270875
dish_1560802048,82.999998,47.21388638,1.904628033,4.996576717,3.0740597800000002,7,56.88420182853498,2.29473262517428,6.019972093252339,3.7036865711731703
dish_1560802092,127.99999599999998,118.031134001,3.6673901430000004,5.990827076,15.151615534999998,13,92.21182631990084,2.8651486387546456,4.680333799385433,11.83720000663125
dish_1560802149,248.999994,365.517389459,17.394940123,10.470454055,39.855086651,20,146.79413585005952,6.985919896447871,4.205001729839399,16.006059281672115
dish_1560802562,5.000000000000001,8.853202835,0.49062996400000003,0.966136746,0.24794516,8,177.06405669999995,9.812599279999999,19.322734919999995,4.958903199999999
dish_1560802730,63.999999,101.70248326200002,2.801806652,2.2697098259999997,16.082963088,15,158.91013257984582,4.377822962153483,3.5464216585378376,25.129630217650472
dish_1560802764,98.99999700000001,111.832201362,3.25063548,3.44356921,16.393690572,16,112.96182298066131,3.2834702813172814,3.478352842778369,16.559283907857086
dish_1560802853,117.99999700000001,136.532201362,3.30763548,8.76356921,16.906690572,17,115.70525833318453,2.803080986519008,7.426753756612384,14.327704238839937
dish_1560874548,72.0,41.04,0.216,10.08,0.504,1,56.99999999999999,0.3,14.000000000000002,0.7000000000000001
dish_1560874667,83.0,100.55,4.836,10.234,4.574,2,121.144578313253,5.826506024096386,12.330120481927711,5.510843373493976
dish_1560874726,145.0,177.492,4.96,28.462000000000003,5.566,3,122.40827586206895,3.420689655172414,19.628965517241383,3.8386206896551722
dish_1560874751,220.0,379.992,10.959999999999999,58.687,12.556000000000001,5,172.72363636363636,4.9818181818181815,26.675909090909087,5.707272727272727
dish_1560887408,122.0,324.52,11.834,40.26,13.42,1,265.99999999999994,9.700000000000001,32.99999999999999,11.0
dish_1560887435,171.000001,364.529047956,13.398107858,44.367716981,16.457800313,5,213.17488059897732,7.835150748332452,25.946033170491035,9.624444571202078
dish_1560887457,246.0,389.264340844,14.280460680000001,48.70595223,17.193094422999998,8,158.23753692845528,5.805065317073171,19.79916757317073,6.989062773577236
dish_1560887480,374.000002,668.084173504,30.156405264,53.686614563999996,43.585084821,18,178.63213099768913,8.063209920517595,14.354709699707433,11.653765932600182
dish_1560888817,34.0,47.94,2.312,6.12,0.714,1,141.0,6.799999999999999,18.0,2.0999999999999996
dish_1560888849,106.999998,168.96412362200002,5.855534337999999,7.567452873000001,20.427921601,11,157.91039886000746,5.472462100419851,7.072385994810953,19.091515871804035
dish_1560888893,140.999998,213.164123622,5.957534338,17.087452873,21.345921601,12,151.1802316635494,4.225201718087968,12.1187610747342,15.138951704807827
dish_1560888930,150.999999,224.931189771,7.06603307,17.505604709,21.537918293,18,148.96105381497387,4.679492130327763,11.593115778100104,14.263522142804783
dish_1560889008,83.999996,41.29301032,0.9938187280000002,8.285774108,0.7463215919999999,4,49.158347959921336,1.1831175896722663,9.864017264953203,0.8884781280227679
dish_1560889032,207.999993,246.868234899,7.012972959,10.744461018,34.232983258,12,118.68665538801244,3.3716217283718852,5.165606432496371,16.45816558176519
dish_1560889061,280.99998800000003,402.507641999,22.432435708,13.323380165,37.306127778,18,143.24115985335914,7.9830735466081215,4.7414166313060475,13.276202623183028
dish_1560961012,70.999999,191.6999975,5.679999985,28.612999509999998,6.617199899,2,270.0000002816901,8.000000091549298,40.299999877464785,9.319999989014084
dish_1560961059,171.999999,268.4599975,5.679999985,46.79299951,7.627199899,3,156.0813948027988,3.3023255918739864,27.20523243142577,4.434418571711736
dish_1560961107,319.999999,352.8199975,6.123999985,67.51299951,8.663199899,4,110.25624956330078,1.9137500012929687,21.097812412805663,2.707249976897656
dish_1560961179,104.0,153.92,11.44,1.664,10.4,1,148.0,11.0,1.6,10.0
dish_1560961202,153.0,171.07,11.636,5.094,11.576,2,111.81045751633987,7.605228758169933,3.329411764705883,7.566013071895425
dish_1560961261,218.0,192.51999999999998,11.831,10.294,12.031,3,88.31192660550458,5.427064220183486,4.722018348623854,5.518807339449541
dish_1560961385,293.0,249.51999999999998,11.831,23.794,12.781,4,85.160409556314,4.037883959044368,8.120819112627986,4.362116040955632
dish_1560973936,44.0,75.24325645900001,5.8291864470000005,6.022746164,1.078271222,9,171.00740104318183,13.248151015909093,13.688059463636362,2.4506164136363635
dish_1560973958,121.0,145.313256459,6.214186447,20.729746164,4.312271222,10,120.09360037933885,5.135691278512397,17.1320216231405,3.563860514049586
dish_1560973984,195.0,171.21325645899998,6.510186447000001,25.909746163999998,6.0882712219999995,11,87.80166997897435,3.3385571523076925,13.287049314871794,3.1221903702564098
dish_1560974009,408.999994,482.98310321300005,20.768677351,30.185021778,45.270071979,21,118.0887800240408,5.077916297231046,7.380201031983388,11.06847741885297
dish_1560974707,60.0,55.025124922,2.0035458879999997,7.088692222000001,2.9926053550000002,13,91.70854153666667,3.3392431466666666,11.814487036666668,4.987675591666667
dish_1560974769,3051.0,3943.325124922,10.976545888,844.5686922220001,83.749605355,14,129.24697230160604,0.35976879344477225,27.68170082667978,2.7449887038675844
dish_1560975346,224.000003,326.33854533799996,14.924776023,4.475054919,41.012728157999994,13,145.68684864615827,6.662846349604737,1.9977923477974238,18.309253396751068
dish_1560975491,86.0,37.84,1.806,3.698,2.752,1,44.00000000000001,2.1,4.3,3.2
dish_1560975517,99.0,42.39,1.858,4.608,3.0639999999999996,2,42.81818181818181,1.876767676767677,4.654545454545454,3.0949494949494945
dish_1560975572,159.0,96.99000000000001,2.158,16.068,5.584,3,61.00000000000001,1.3572327044025156,10.105660377358491,3.5119496855345913
dish_1560975601,252.999998,233.93563453500002,8.421075464,17.945924643,22.794697805,16,92.46467841276427,3.3284883520038604,7.093250903108703,9.009762049484284
dish_1560975628,295.999998,348.272634535,12.463075464,32.350924643,27.610697805,17,117.65967462438968,4.210498496016881,10.929366507293016,9.327938510661747
dish_1560976044,137.0,124.67,0.685,26.167,5.754,1,91.0,0.5,19.1,4.199999999999999
dish_1561049320,19.0,102.79,7.98,0.266,7.03,1,541.0,42.00000000000001,1.4000000000000001,37.0
dish_1561049373,146.0,290.75,21.950000000000003,2.298,19.73,2,199.14383561643837,15.034246575342467,1.573972602739726,13.513698630136986
dish_1561049409,197.0,317.78000000000003,22.307000000000002,8.418,20.342,3,161.30964467005077,11.323350253807106,4.273096446700507,10.325888324873096
dish_1561049435,257.0,338.18,22.427,13.218,20.822,4,131.5875486381323,8.726459143968873,5.1431906614786,8.101945525291828
dish_1561060448,41.0,109.019,3.854,13.735,4.592,1,265.90000000000003,9.4,33.5,11.2
dish_1561060477,105.0,141.019,3.918,22.055,4.912,2,134.30380952380955,3.7314285714285718,21.004761904761903,4.6780952380952385
dish_1561060503,138.0,145.309,3.984,22.781,5.407,3,105.2963768115942,2.88695652173913,16.507971014492753,3.9181159420289857
dish_1561060531,177.0,162.079,4.101,26.291,6.733,4,91.57005649717514,2.316949152542373,14.85367231638418,3.8039548022598866
dish_1561060558,221.0,194.199,6.213,27.127,10.253,5,87.87285067873304,2.8113122171945704,12.274660633484162,4.639366515837104
dish_1561060613,304.000001,323.67328036000004,11.623275613,30.939055386,25.286835694,19,106.4714734523965,3.823445912751823,10.177320817179867,8.318038029874874
dish_1561060642,387.0,468.41236577899997,18.522781711,39.183206739,36.674162429,26,121.0367870229974,4.786248504134367,10.12485962248062,9.476527759431525
dish_1561060703,445.0,538.466668613,23.648355407,44.773718707,37.730043844,32,121.00374575573034,5.31423717011236,10.061509821797753,8.478661537977528
dish_1561060787,91.000003,46.46484813,1.164307559,8.069450493,3.046765186,4,51.060270987024026,1.279458813863995,8.867527721949635,3.3480935006123023
dish_1561060925,156.000003,93.91484813,4.284307559,9.304450493000001,8.246765186000001,5,60.20182456663158,2.746350946544533,5.964391226966836,5.286387838082287
dish_1561060976,265.999999,265.507263862,11.454552121,14.356571705,28.171125574,17,99.8147612256194,4.306222618068507,5.39720742818499,10.590648751844544
dish_1561061123,357.000003,399.43062208099997,20.405451165,26.884327199,31.093737886,23,111.88532737379275,5.715812603228465,7.530623801983554,8.7097304270891
dish_1561061593,51.999998,42.458579588,1.6598695039999998,4.359209616,3.223787934,4,81.6511177327353,3.192056861232956,8.383095737811374,6.199592419215094
dish_1561061630,149.999998,186.683732282,11.299298936,17.850638718000003,6.371216555,15,124.4558231807443,7.532866057771546,11.900425970672348,4.24747775996637
dish_1561061658,227.000001,226.00013699200002,12.284481641,24.678635331,8.949248649,17,99.55953127594921,5.411665897305436,10.871645472371604,3.9424002685356814
dish_1561061687,408.000007,508.347677356,24.082794367,32.991671567,41.733879726,26,124.59501682214433,5.902645576915395,8.08619387278589,10.228891914210188
dish_1561062171,58.000001999999995,101.14297593,4.821341359,5.760973444999999,7.957409503,12,174.38443524536433,8.312657228873888,9.932712493699569,13.719671083804446
dish_1561062237,110.0,182.259392194,8.210911638,8.149249047,17.37619806,21,165.69035653999998,7.464465125454546,7.408408224545454,15.79654369090909
dish_1561062286,167.0,256.35939219399995,8.381911638,24.109249047,18.91519806,22,153.5086180802395,5.019108765269461,14.436676076047902,11.326465904191618
dish_1561062320,202.000001,307.868372791,11.824564585000001,28.927616872,20.039279759,28,152.41008478559365,5.853744815080471,14.320602340987119,9.920435475146359
dish_1561062555,32.0,47.093925246,3.14756877,4.405364144,1.027731743,11,147.16851639375,9.83615240625,13.76676295,3.211661696875
dish_1561062586,89.0,121.19392524599999,3.31856877,20.365364144,2.566731743,12,136.17294971460674,3.7287289550561797,22.88243162247191,2.883968250561798
dish_1561134102,81.0,24.3,0.162,6.156,0.486,1,30.0,0.2,7.6,0.6
dish_1561134128,141.0,58.5,0.34199999999999997,14.556000000000001,0.9059999999999999,2,41.48936170212766,0.2425531914893617,10.323404255319149,0.6425531914893616
dish_1561134156,220.0,118.53999999999999,0.34199999999999997,28.776,1.696,3,53.881818181818176,0.15545454545454546,13.08,0.7709090909090909
dish_1561145732,67.0,19.698,0.067,5.025,0.402,1,29.4,0.1,7.500000000000001,0.6
dish_1561146758,93.0,232.5,1.395,45.57,9.393,1,250.0,1.5,49.0,10.100000000000001
dish_1561146781,223.0,300.1,1.655,63.769999999999996,9.783000000000001,2,134.57399103139014,0.742152466367713,28.596412556053806,4.386995515695068
dish_1561147944,34.000002,42.371034732,3.643008382,2.2589355429999998,0.820392851,10,124.62068305760687,10.714729905015888,6.643927676827782,2.412920008063529
dish_1561147967,85.000002,177.980034732,8.437008382,19.343935543,6.532392851,11,209.3882712285113,9.925891980567249,22.757570691586572,7.68516787917252
dish_1561147997,133.000002,185.180034732,8.629008381999999,20.639935543,7.060392851,12,139.2331067273217,6.487976129504118,15.518748295206795,5.308565973555399
dish_1561148021,216.000004,361.76544109499997,19.948799965,23.611563998,22.204133248999998,23,167.48399740538892,9.23555536832305,10.931279426272605,10.27969112861683
dish_1561148042,245.000004,370.755441095,19.977799965,25.641563998,22.726133249,24,151.32874899667348,8.15420393421708,10.46594431810703,9.275972603249427
dish_1561148303,45.0,119.655,4.23,15.075,5.04,1,265.9,9.400000000000002,33.5,11.200000000000001
dish_1561148336,67.999999,128.098608334,4.566122387,16.32748912,5.454761777,14,188.38030914382807,6.714885961983617,24.011013764867847,8.021708613554537
dish_1561148481,139.999998,281.281119477,14.385699682,18.905287362,18.591499957,25,200.91508821092984,10.275499919649999,13.503776880053955,13.279643016137758
dish_1561392386,51.0,175.746,13.923,2.142,9.843,1,344.6,27.3,4.199999999999999,19.3
dish_1561392410,84.0,187.29600000000002,14.055,4.452,10.635,2,222.9714285714286,16.732142857142858,5.3,12.660714285714286
dish_1561392430,149.0,208.746,14.25,9.652000000000001,11.09,3,140.09798657718122,9.563758389261745,6.477852348993289,7.442953020134229
dish_1561392459,275.0,395.226,28.11,11.668,23.69,4,143.71854545454545,10.221818181818183,4.242909090909091,8.614545454545455
dish_1561392512,75.0,42.75,0.225,10.5,0.525,1,56.99999999999999,0.3,14.000000000000002,0.7000000000000001
dish_1561392543,118.999999,126.004929799,8.808466321000001,12.171466562,0.9585999740000001,9,105.88649651921425,7.402072600857753,10.228123247295153,0.8055462034079512
dish_1561392570,186.999999,149.804929799,9.080466321,16.931466562,2.590599974,10,80.109588556201,4.8558643687479375,9.05426024200139,1.3853475870874201
dish_1561392593,324.999999,354.044929799,24.260466321,19.139466562,16.390599974,11,108.93690181180584,7.464758890968488,5.889066652581743,5.0432615459792665
dish_1561392632,351.999999,500.114929799,35.600466321,19.517466562,26.380599974,12,142.07810546016506,10.11376886992548,5.544734834502087,7.4944886502684325
dish_1561392710,106.0,31.8,0.212,8.056,0.636,1,30.0,0.2,7.6,0.6
dish_1561392734,198.0,84.24,0.488,20.936,1.28,2,42.54545454545454,0.24646464646464644,10.573737373737375,0.6464646464646464
dish_1561393550,176.0,172.48,7.568,5.984,19.36,1,98.0,4.3,3.4000000000000004,11.0
dish_1561393619,284.0,234.04,7.8919999999999995,21.104,20.116,2,82.40845070422534,2.77887323943662,7.430985915492958,7.083098591549295
dish_1561393649,359.0,271.53999999999996,7.967,30.854,20.491,3,75.63788300835654,2.2192200557103066,8.594428969359331,5.707799442896936
dish_1561393715,49.0,17.15,0.196,3.43,1.176,1,35.0,0.4,7.000000000000001,2.4
dish_1561393741,165.0,188.83,12.956,5.2860000000000005,12.776,2,114.44242424242425,7.852121212121212,3.203636363636364,7.743030303030303
dish_1561393764,182.0,280.8,20.096,5.524,19.066,3,154.2857142857143,11.041758241758242,3.035164835164835,10.475824175824174
dish_1561404438,168.999993,366.069221,23.856788760000004,6.257734082000001,32.327784252,7,216.60901548084684,14.116443637959208,3.702801385323135,19.12886721362172
dish_1561404458,258.999994,410.31172826,24.921593838,15.135349811,33.127414586,9,158.4215203726993,9.622237225997774,5.84376454116829,12.790507858467363
dish_1561404485,348.999996,511.37333991,34.245195673,19.275634355999998,34.533291409,14,146.52531397450218,9.812377096130396,5.523104463302056,9.894926018566487
dish_1561404505,441.999996,543.92333991,34.617195673,25.785634356,36.765291409,15,123.05958027881971,7.831944793275518,5.833853979491891,8.317939308080899
dish_1561404924,38.999998000000005,31.843933585000002,1.244902099,3.269407044,2.417840913,4,81.65111594364697,3.1920568277977854,8.383095414517712,6.1995924025432
dish_1561404956,81.999998,97.60078670499999,2.638520401,4.593264176,13.654343316,16,119.02535254330127,3.2177078845782408,5.6015418146717515,16.651638596381428
dish_1561405008,134.0,156.428076942,8.249931669,6.4200616660000005,14.763336835999999,20,116.73737085223881,6.1566654246268655,4.791090795522388,11.01741554925373
dish_1561405034,153.0,178.278076942,10.282931669,7.617061666,14.915336836,21,116.52161891633988,6.720870371895425,4.978471677124182,9.748586167320262
dish_1561405332,53.0,18.55,0.212,3.71,1.272,1,35.0,0.4,6.999999999999999,2.4
dish_1561405356,176.000002,206.6451984,4.198396767,7.496847383,33.413625603,12,117.41204321122677,2.3854526814153107,4.259572328300315,18.98501433142029
dish_1561405389,222.999999,265.983456076,8.393057833,12.105438268,34.985946263,18,119.27509294562822,3.763703081003153,5.428447678154473,15.688765210711953
dish_1561405411,281.999999,332.06345607599997,8.511057833,25.675438268,37.227946263,19,117.75299902607446,3.0181056252415095,9.104765375548814,13.201399430856025
dish_1561405836,31.0,82.429,2.914,10.385,3.472,1,265.90000000000003,9.4,33.5,11.200000000000001
dish_1561405864,106.000001,197.12118887,5.344729302,12.694053364,23.070551815,13,185.96338397204354,5.042197407149081,11.975521928532812,21.764671318257818
dish_1561405887,139.000003,213.34344932,5.735158666,15.949179232999999,23.363749616,15,153.48449260105411,4.126013339726331,11.474229416383537,16.80845259837872
dish_1561405912,196.0,270.88187189999996,11.174254612,18.056517254,24.140146065,21,138.20503668367346,5.701150312244898,9.212508803061224,12.316401053571429
dish_1561405934,242.999999,287.33187155,11.362254608,21.346517184,25.268146041,21,118.2435690256937,4.675824960805864,8.78457500899002,10.398414051433804
dish_1561406762,35.0,17.20542165,0.41409114,3.452406045,0.310967345,4,49.15834757142858,1.183117542857143,9.86401727142857,0.8884781285714285
dish_1561406789,164.0,184.90542165,0.80109114,39.572406045,3.793967345,5,112.74720832317074,0.4884702073170732,24.129515881097564,2.3133947225609757
dish_1561406817,243.0,273.38542165,0.95909114,57.742406044999996,6.795967344999999,6,112.50428874485596,0.3946877119341563,23.76230701440329,2.796694380658436
dish_1561407208,29.0,44.34764336,0.9398817140000001,0.892833857,7.578106662,12,152.92290813793105,3.2409714275862074,3.0787374379310344,26.13140228275862
dish_1561407249,56.0,73.87916931599999,3.4862908700000004,2.52810831,7.992980998,17,131.9270880642857,6.225519410714286,4.514479124999999,14.27318035357143
dish_1561407283,86.000001,88.626677496,3.8412265619999997,5.487313522,8.259524436,19,103.05427495983402,4.466542462016948,6.380597044411662,9.60409806971979
dish_1561407312,121.000001,127.826677496,3.911226562,13.537313522,9.589524436,20,105.64188135502577,3.232418619566788,11.187862322414361,7.9252267411138275
dish_1561480391,113.0,64.41,0.339,15.82,0.791,1,56.99999999999999,0.3,14.000000000000002,0.7000000000000001
dish_1561480414,129.0,125.162,4.835000000000001,16.316,5.447,2,97.02480620155039,3.7480620155038764,12.648062015503875,4.222480620155039
dish_1561480439,189.0,155.162,4.8950000000000005,24.116,5.747,3,82.0962962962963,2.58994708994709,12.75978835978836,3.0407407407407407
dish_1561480460,277.0,285.40200000000004,14.575000000000001,25.524,14.547,4,103.0332129963899,5.26173285198556,9.214440433212996,5.251624548736462
dish_1561481577,37.0,200.17,15.54,0.518,13.69,1,540.9999999999999,42.0,1.4000000000000001,37.0
dish_1561481606,141.0,354.09,26.979999999999997,2.182,24.09,2,251.12765957446808,19.134751773049643,1.547517730496454,17.085106382978722
dish_1561481634,228.0,462.05699999999996,27.154,27.759999999999998,25.482,3,202.6565789473684,11.909649122807018,12.175438596491226,11.176315789473684
dish_1561481673,324.0,496.61699999999996,27.25,36.4,25.962,4,153.27685185185186,8.410493827160494,11.234567901234566,8.012962962962963
dish_1561491121,28.000001,31.457468481,2.9239619830000003,1.182557078,0.5658481200000001,8,112.34809770542506,10.442720994902823,4.223417984877929,2.0208860706826406
dish_1561491154,158.000005,166.137468894,18.455791456,5.614334018,18.30133675,16,105.1502934408135,11.680880298706322,3.5533758483108913,11.583124158761896
dish_1561491180,217.000005,236.347468894,18.691791456,20.364334018,21.25133675,17,108.91588177336679,8.613728583093812,9.38448550634826,9.793242516284735
dish_1561491210,276.000005,251.097468894,18.868791456,23.314334018,22.31333675,18,90.97734215403366,6.836518519628289,8.447222317260465,8.084542154265542
